Fecha,Muestra,Condición,Tratamiento,Repetición,%MS,KgMS/ha,REG. DE LAB.,% N,% FDA ,% FDN ,KgN/ha,INN,Origen del dato
2025-11-12,125,Secano,M5,R4,26.2,13541.26315789474,261440,1.107438942106759,34.70267479970867,44.92559387776497,149.9612214636818,0.5311405887685158,Medido
2025-11-12,126,Secano,M4,R4,21.8,12288.31578947369,261441,1.509468545731147,36.19883466860889,45.96570290386833,185.48826164221944,0.7018113484459102,Medido
2025-11-12,127,Secano,M3,R4,24.5,14732.23684210527,261442,1.167813377467944,36.84024217042972,46.77094139846944,172.04503264236635,0.5754110397753537,Medido
2025-11-12,128,Secano,M2,R4,29.1,15530.21052631579,261443,1.244588983065015,36.26388383102694,46.30047698920221,193.2872892573296,0.6236794935039909,Medido
2025-11-12,129,Riego,M0,R1,30.1,12032.07894736842,261444,0.8862120935520004,34.21503277494537,43.14095397840445,106.62973873730316,0.40926579579864997,Medido
2025-11-12,130,Riego,M1,R1,21.1,14547.89473684211,261445,1.013502516007155,37.18413146394756,46.6682891288395,147.44327918396726,0.49737006358199287,Medido
2025-11-12,131,Riego,M2,R1,17.9,12200.26315789474,261446,1.254244458933079,39.81380917698471,49.80641996016355,153.02112463314867,0.5818072076919899,Medido
2025-11-12,132,Riego,M3,R1,21.9,11583.94736842105,261447,0.9769417255964026,37.97362709395485,47.4641199287137,113.16841531323166,0.44571938820290635,Medido
2025-11-12,133,Riego,M4,R1,20.2,13762.57894736842,261448,1.389736003142919,38.22524889078577,68.0413290521053,191.26351459254667,0.6700003271566454,Medido
2025-11-12,134,Riego,M5,R1,20.3,10043.15789473684,261449,1.431221572462678,40.00983976693372,50.11181046231261,143.7398423459622,0.6238269448452051,Medido
2025-11-12,135,Riego,M3,R2,24.5,12133.94736842105,261450,0.9182988648711905,36.73492534595776,46.35139951776916,111.4259009482782,0.4252295964600385,Medido
2025-11-12,136,Riego,M2,R2,22.4,13899.78947368421,261451,1.210789895849006,38.21701383831028,47.90344899884684,168.29724649165215,0.5855853213523547,Medido
2025-11-12,137,Riego,M4,R2,23.7,13658.68421052632,261452,1.179349362221442,34.98019847050255,44.49237446273194,161.08360512468295,0.5671945846190038,Medido
2025-11-12,138,Riego,M0,R2,24.3,14957.28947368421,261453,0.8710956952037048,36.43343772760379,46.3208397106615,130.29230472442,0.43129811273914487,Medido
2025-11-12,139,Riego,M1,R2,19,11905,261454,1.213454449404016,38.05462490895849,48.44189223189014,144.4617522015481,0.5584903185286356,Medido
2025-11-12,140,Riego,M5,R2,20.2,10865.47368421053,261455,1.095622635705569,37.83892206846323,47.48495649439145,119.0445891608424,0.48972844667404153,Medido
2025-11-12,141,Riego,M3,R3,26.6,14910,261456,1.008291957135931,36.4988146394756,45.70354963832686,150.33633080896732,0.49872129367397766,Medido
2025-11-12,142,Riego,M4,R3,22.4,11606.73684210526,261457,1.275217225872244,36.82706482155863,46.4942614529825,148.0111075721864,0.582170476489908,Medido
2025-11-12,143,Riego,M0,R3,30,11431.57894736842,261458,0.8536237390708327,34.06610342316097,43.50370479085858,97.58267164536045,0.3878102086812904,Medido
2025-11-12,144,Riego,M1,R3,20.3,15150.21052631579,261459,1.206805904675928,36.52499089584851,46.08717475626376,182.83363520241295,0.5999708670685546,Medido
2025-11-12,145,Riego,M5,R3,23.9,11534.8947368421,261460,1.120957293077219,37.37037099810458,64.94270360318878,129.3012438014118,0.5107309691464766,Medido
2025-11-12,146,Riego,M2,R3,26.3,13918.23684210526,261461,1.092111125599746,36.2118372177713,45.88488940140476,152.0026130399543,0.5284118461064584,Medido
2025-11-12,147,Riego,M1,R4,22.1,18313.92105263158,261462,0.9878776936322451,38.39352694828843,48.06124855854912,180.91914090836704,0.5218575485554579,Medido
2025-11-12,148,Riego,M0,R4,28.1,7683.131578947369,261463,0.889597382951335,36.76574915504624,65.21562973682741,68.34893745502337,0.35589714647198345,Medido
2025-11-12,149,Riego,M5,R4,23.6,13669.36842105263,261464,1.431221572462678,36.15984887108522,45.78406122235035,195.6389496615062,0.6885018949596896,Medido
2025-11-12,150,Riego,M4,R4,18.2,12692.10526315789,261465,1.402895818914355,39.75793153678078,49.74119299716952,178.0570140690508,0.6590448283780065,Medido
2025-11-12,151,Riego,M3,R4,24.7,13234,261466,1.07707261815203,37.22396941005098,46.85321417339345,142.53979028623965,0.5127963313787424,Medido
2025-11-12,152,Riego,M2,R4,25,14822.36842105263,261467,1.040626524232242,34.0844188331661,61.49799903910774,154.2454973088974,0.5137446202635164,Medido
